0.168067227	0.981132075
0.170868347	0.981132075
0.173669468	0.981132075
0.176470588	0.981132075
0.179271709	0.981132075
0.182072829	0.981132075
0.18487395	0.981132075
0.18767507	0.981132075
0.19047619	0.981132075
0.193277311	0.981132075
0.196078431	0.981132075
0.198879552	0.981132075
0.201680672	0.981132075
0.204481793	0.981132075
0.207282913	0.981132075
0.210084034	0.981132075
0.212885154	0.981132075
0.215686275	0.981132075
0.218487395	0.981132075
0.221288515	0.981132075
0.224089636	0.981132075
0.226890756	0.981132075
0.229691877	0.981132075
0.232492997	0.981132075
0.235294118	0.981132075
0.238095238	0.981132075
0.240896359	0.981132075
0.243697479	0.981132075
0.246498599	0.981132075
0.24929972	0.981132075
0.25210084	0.981132075
0.254901961	0.981132075
0.257703081	0.981132075
0.260504202	0.981132075
0.260504202	0.985849057
0.263305322	0.985849057
0.266106443	0.985849057
0.268907563	0.985849057
0.271708683	0.985849057
0.271708683	0.990566038
0.274509804	0.990566038
0.277310924	0.990566038
0.280112045	0.990566038
0.282913165	0.990566038
0.285714286	0.990566038
0.288515406	0.990566038
0.291316527	0.990566038
0.294117647	0.990566038
0.294117647	0.995283019
0.296918768	0.995283019
0.299719888	0.995283019
0.302521008	0.995283019
0.305322129	0.995283019
0.308123249	0.995283019
0.31092437	0.995283019
0.31372549	0.995283019
0.316526611	0.995283019
0.319327731	0.995283019
0.322128852	0.995283019
0.324929972	0.995283019
0.327731092	0.995283019
0.330532213	0.995283019
0.333333333	0.995283019
0.336134454	0.995283019
0.338935574	0.995283019
0.341736695	0.995283019
0.344537815	0.995283019
0.347338936	0.995283019
0.350140056	0.995283019
0.352941176	0.995283019
0.355742297	0.995283019
0.358543417	0.995283019
0.361344538	0.995283019
0.364145658	0.995283019
0.366946779	0.995283019
0.369747899	0.995283019
0.37254902	0.995283019
0.37535014	0.995283019
0.378151261	0.995283019
0.380952381	0.995283019
0.383753501	0.995283019
0.386554622	0.995283019
0.389355742	0.995283019
0.392156863	0.995283019
0.394957983	0.995283019
0.397759104	0.995283019
0.400560224	0.995283019
0.403361345	0.995283019
0.406162465	0.995283019
0.408963585	0.995283019
0.411764706	0.995283019
0.414565826	0.995283019
0.417366947	0.995283019
0.420168067	0.995283019
0.422969188	0.995283019
0.425770308	0.995283019
0.428571429	0.995283019
0.431372549	0.995283019
0.434173669	0.995283019
0.43697479	0.995283019
0.43977591	0.995283019
0.442577031	0.995283019
0.445378151	0.995283019
0.448179272	0.995283019
0.450980392	0.995283019
0.453781513	0.995283019
0.456582633	0.995283019
0.459383754	0.995283019
0.462184874	0.995283019
0.464985994	0.995283019
0.467787115	0.995283019
0.470588235	0.995283019
0.473389356	0.995283019
0.476190476	0.995283019
0.478991597	0.995283019
0.481792717	0.995283019
0.484593838	0.995283019
0.487394958	0.995283019
0.490196078	0.995283019
0.492997199	0.995283019
0.495798319	0.995283019
0.49859944	0.995283019
0.50140056	0.995283019
0.504201681	0.995283019
0.507002801	0.995283019
0.509803922	0.995283019
0.512605042	0.995283019
0.515406162	0.995283019
0.518207283	0.995283019
0.521008403	0.995283019
0.523809524	0.995283019
0.526610644	0.995283019
0.529411765	0.995283019
0.532212885	0.995283019
0.535014006	0.995283019
0.537815126	0.995283019
0.540616246	0.995283019
0.543417367	0.995283019
0.546218487	0.995283019
0.549019608	0.995283019
0.551820728	0.995283019
0.554621849	0.995283019
0.557422969	0.995283019
0.56022409	0.995283019
0.56302521	0.995283019
0.565826331	0.995283019
0.568627451	0.995283019
0.571428571	0.995283019
0.574229692	0.995283019
0.577030812	0.995283019
0.579831933	0.995283019
0.582633053	0.995283019
0.585434174	0.995283019
0.585434174	1
0.588235294	1
0.591036415	1
0.593837535	1
0.596638655	1
0.599439776	1
0.602240896	1
0.605042017	1
0.607843137	1
0.610644258	1
0.613445378	1
0.616246499	1
0.619047619	1
0.621848739	1
0.62464986	1
0.62745098	1
0.630252101	1
0.633053221	1
0.635854342	1
0.638655462	1
0.641456583	1
0.644257703	1
0.647058824	1
0.649859944	1
0.652661064	1
0.655462185	1
0.658263305	1
0.661064426	1
0.663865546	1
0.666666667	1
0.669467787	1
0.672268908	1
0.675070028	1
0.677871148	1
0.680672269	1
0.683473389	1
0.68627451	1
0.68907563	1
0.691876751	1
0.694677871	1
0.697478992	1
0.700280112	1
0.703081232	1
0.705882353	1
0.708683473	1
0.711484594	1
0.714285714	1
0.717086835	1
0.719887955	1
0.722689076	1
0.725490196	1
0.728291317	1
0.731092437	1
0.733893557	1
0.736694678	1
0.739495798	1
0.742296919	1
0.745098039	1
0.74789916	1
0.75070028	1
0.753501401	1
0.756302521	1
0.759103641	1
0.761904762	1
0.764705882	1
0.767507003	1
0.770308123	1
0.773109244	1
0.775910364	1
0.778711485	1
0.781512605	1
0.784313725	1
0.787114846	1
0.789915966	1
0.792717087	1
0.795518207	1
0.798319328	1
0.801120448	1
0.803921569	1
0.806722689	1
0.80952381	1
0.81232493	1
0.81512605	1
0.817927171	1
0.820728291	1
0.823529412	1
0.826330532	1
0.829131653	1
0.831932773	1
0.834733894	1
0.837535014	1
0.840336134	1
0.843137255	1
0.845938375	1
0.848739496	1
0.851540616	1
0.854341737	1
0.857142857	1
0.859943978	1
0.862745098	1
0.865546218	1
0.868347339	1
0.871148459	1
0.87394958	1
0.8767507	1
0.879551821	1
0.882352941	1
0.885154062	1
0.887955182	1
0.890756303	1
0.893557423	1
0.896358543	1
0.899159664	1
0.901960784	1
0.904761905	1
0.907563025	1
0.910364146	1
0.913165266	1
0.915966387	1
0.918767507	1
0.921568627	1
0.924369748	1
0.927170868	1
0.929971989	1
0.932773109	1
0.93557423	1
0.93837535	1
0.941176471	1
0.943977591	1
0.946778711	1
0.949579832	1
0.952380952	1
0.955182073	1
0.957983193	1
0.960784314	1
0.963585434	1
0.966386555	1
0.969187675	1
0.971988796	1
0.974789916	1
0.977591036	1
0.980392157	1
0.983193277	1
0.985994398	1
0.988795518	1
0.991596639	1
0.994397759	1
0.99719888	1
1	1
